val_td_live,level,area,label
21342,4,41.20446636,39361
4104,5,129.4458851,9244
110027,2,58.17714758,192558
2130,3,35.33521489,15045
30899,5,151.8362712,63403
29771,3,2.758929937,51208
9033,3,622.320196,21013
8698,5,110.9411876,35325
11418,5,259.8884514,16396
46696,3,8.388901808,30084
10730,3,1.568725323,26947
1930,5,231.4928322,20098
1702,2,68.33237792,8753
10365,4,185.2926681,79772
15403,1.5,65.74584217,34399
23360,1.5,60.27329918,146228
5342,4,72.03182596,35032
292,5,26.89494491,6635
4054,3,90.529865,19276
899,3,759.888672,2077
401,4,23.94066051,223
685,3,23.15619113,8641
4097,3,49.16147365,22814
2593,2,173.680267,28138
886,5,141.7695289,7469
6273,4,102.5703611,23175
10401,4,60.46504294,46057
554,3,3.173360049,1953
13005,4,27.30346596,33909
7469,4,111.9855895,17933
2219,4,82.97910314,10618
62127,4,8.085837132,94098
448,5,368.4359909,2126
5717,4,96.06828024,50694
6198,3,0.474697776,13982
4793,3,41.94217504,22030
3228,4,83.46166876,31087
6722,2,58.24293079,22244
89,5,53.39674693,6396
1270,3,96.44671495,14262
87243,2,19.39652226,124538
1056,3,54.1036692,5137
3379,4,47.7766768,14095
97533,3,103.7793545,121328
51908,2,37.39533149,97852
1434,4,43.82002222,3753
750,3,26.66024126,3093
5350,4,101.6915351,20250
71386,4,194.3173262,129117
20052,4,12.90476201,16481
7045,3,75.18974379,17405
3274,3,41.65926749,29502
520,1.5,33.10136427,9690
8681,4,370.0623367,61491
8263,4,89.69762365,48166
10676,4,70.40304219,29183
6385,4,11.00126814,12857
1470,5,1.954995558,14028
7906,4,67.43488951,28239
9685,4,98.41275114,58280
1065,5,2035.856683,3046
2494,4,36.59904767,18941
6360,5,163.1252399,34984
3577,2,185.7566525,49374
79,5,2322.551538,1248
5916,5,107.8459974,48734
64524,2,3.900414891,84007
5258,3,48.98573244,22633
222,5,429.9844981,13449
10142,5,84.42693208,60939
4276,4,63.81001627,37212
3947,2,241.980404,26786
995,5,120.709076,17360
25491,1.5,1.685214476,32283
445740,1.5,64.21740423,201306
1306,2,37.90694375,8301
11876,4,0.58554702,15622
5559,2,51.98159701,29079
10871,3,85.53068976,44472
15941,5,31.88742218,23359
1017,3,60.74567481,8974
54227,2,49.40665297,102037
255,5,224.411566,3233
10594,3,567.1302024,19731
10594,3,567.1302024,24494
12746,2,37.32216534,36034
651,4,26.20105402,11640
8367,4,72.94523683,45232
3565,2,102.782124,23243
13351,4,82.23022212,65974
25689,2,1.825548657,49042
29650,4,442.1374363,102923
265,5,57.060549,2099
77,5,1621.335763,1691
670,4,51.93964571,9128
1056,4,277.2547791,7512
2159,4,52.07533235,22290
36029,3,181.0599298,53267
418,3,39.40655344,11764
1036,5,28.32818343,6197
6783,4,8.216722008,12108
168,5,12.07142218,2804
597,2,49.60068874,4305
2219,1.5,141.596156,11643
81726,1.5,45.93305202,106010
438,4,87.97310515,10006
520,5,15.35936039,9216
226,5,96.68472462,4818
1835,3,83.40766958,14147
5722,4,27.8215547,13671
7025,4,52.68484218,35461
2137,5,113.2923809,17233
13903,1.5,111.8877893,42509
2320,4,94.46710711,17878
8632,1.5,98.205881,55139
6363,4,131.3961327,25980
15513,4,81.20437688,36427
3255,3,69.27065856,17795
187,4,66.55474713,4949
598,2,151.0672526,11117
1154,4,33.97253904,10294
2831,4,76.2186529,22279
9648,3,190.3792629,82467
6762,3,157.1420247,34339
5891,3,32.76545382,8619
548,5,417.1220892,8217
1983,4,23.33683757,12361
756,5,357.3433176,3020
3360,5,95.41271413,12301
264,5,122.0058204,523
48301,3,104.2325424,118726
20412,3,1.185045428,34895
21875,4,52.48541532,40482
6440,4,139.3879413,24261
3123,2,156.6490025,32892
5470,2,43.84314405,48327
2449,5,65.09468786,24613
19599,4,36.40478595,40027
29253,3,37.13865748,42696
4032,4,24.74555312,23833
617,5,170.0686789,6717
752,4,70.35757047,8832
93,5,11.41954523,1995
1194,3,67.53323322,19194
98640,2,4.879816541,85196
1047,5,32.39923731,18462
79986,3,29.76210377,65232
629,4,122.0622143,7130
1574,5,83.89547973,13387
2130,5,147.929905,27373
17106,4,129.6856906,95183
5190,3,134.71704,67419
742,5,59.82138123,11394
2423,5,146.1568535,20584
944,4,78.70077693,7817
15057,3,101.8730036,101199
3643,3,20.37507781,15772
1456,4,146.9563976,11319
108,3,32.28249585,1173
470,1.5,60.36869511,5188
1606,4,170.3508964,8780
154206,1,26.77211841,129267
2639,3,48.44158243,18113
23,4,1.515145517,1137
2070,3,112.333204,23555
3503,2,164.9262115,30702
60426,4,14.57342059,61357
24372,2,74.51408446,57138
762,5,119.5039162,10935
4228,4,546.2165122,41123
262,5,66.88679422,3165
3005,4,67.70604547,22543
600,5,35.78969369,9998
4323,3,9.397176977,28992
15641,1,65.55814245,40722
17679,2,194.8674548,32379
30123,2,3.339218492,3474
30123,2,3.339218492,9105
1658,4,90.98512283,21804
9077,2,88.90386103,11798
1608,3,67.6754419,10682
6097,3,172.6636442,26254
3056,3,55.01089206,29397
1343,5,39.40412643,9493
42625,1.5,16.42368151,45947
2646,4,182.8269548,21674
662,5,15.3679206,3024
33918,1,1.328010011,34877
39609,3,4.881769288,58733
6720,4,9.053064345,17009
1226,5,60.42342758,7322
2642,5,39.63374539,20142
458,5,276.6451251,3536
6874,3,152.4136809,27262
6163,3,97.46584044,39578
2992,3,72.52079798,18323
4118,5,164.1139019,28015
6309,3,131.1252922,50966
17542,2,56.84446401,49241
832,4,32.15861193,5785
15092,4,400.2485626,55685
39235,2,67.42073553,83653
11734,5,98.38434339,53672
96,5,1.740115748,756
38490,3,331.5925703,89679
248,5,44.27265967,10338
4549,5,964.249697,27965
3760,1.5,74.85215622,27849
599,5,179.673914,6743
590,5,52.2037185,10034
24491,3,78.92571767,43027
764,5,47.26228621,10707
71303,2,8.252023264,88576
3475,5,111.4122778,10015
3920,4,81.38583797,27462
3828,4,93.0129221,31804
2623,3,40.04076321,21292
1771,5,3987.95666,6571
20920,3,47.50185255,25540
8604,3,0.73093553,22561
723,5,422.490729,18945
4765,3,43.9628122,22903
2191,4,295.5135153,14307
148,5,77.85095255,3661
67368,1.5,3.038931933,69625
1366,5,241.9988924,19038
568,5,31.43229592,7631
389,3,21.97720449,7666
3115,4,122.2994371,23462
2530,5,231.8753767,14396
1132,4,84.45726414,7412
47,5,33.32323846,2601
2841,3,162.213787,15797
17751,5,147.7431971,92176
413,4,201.8307026,5718
25170,2,2.612394659,47779
765,4,151.1413091,8956
741,4,172.4605176,16172
30467,4,345.0003923,79176
3793,3,52.82388351,22989
34284,2,1.437392662,44820
6937,5,98.25732486,37599
455,5,382.5670384,5656
5448,4,91.26710784,27153
6585,3,47.74965244,25798
5586,4,90.45309925,51628
3300,2,236.1237307,33556
6402,1.5,39.90670195,19717
6946,1.5,36.16429528,26607
2500,4,41.60459338,11546
496,4,59.92491167,6010
7298,4,37.84433113,14680
69395,1.5,44.46180451,57380
1459,5,144.2767158,15455
3778,4,76.06964103,14512
1520,1.5,109.5571186,9441
4686,1.5,57.74133012,21648
2,5,9.710942909,541
12360,3,78.97344013,28638
4546,1.5,174.9211027,18356
12193,4,208.3446544,47091
5562,1.5,33.53330947,25093
867,5,3.020306688,779
926,4,350.3209661,33557
8658,3,97.03765659,50828
1557,4,49.53856195,13545
13577,2,17.16255927,15372
30380,2,3.193473722,45527
4201,4,81.4702592,38051
8655,3,101.2720581,41658
3053,5,1041.752564,6435
3456,4,98.10264632,29566
18638,3,1.472699497,40330
1661,3,287.342338,13657
16605,3,191.6384521,96285
7029,4,0.993517604,22953
6833,5,117.4754222,56224
2631,4,42.29508112,28965
15276,3,82.20997147,41772
11528,4,26.62829944,58377
7663,3,44.21538719,22827
29327,2,60.51795922,42725
775,3,151.7789872,9651
5140,4,89.59715945,44317
5664,5,1.678528106,12551
3252,3,20.93682333,10074
16586,3,25.33014056,17377
27796,1.5,55.48695233,39262
18815,5,366.2100488,53667
1231,4,362.1677565,13642
2748,4,49.71065139,12263
11719,5,91.9149322,26179
32431,3,12.2199439,22328
1411,5,57.12128232,11194
3251,3,276.5721148,12437
1535,5,105.0451203,18316
3157,4,281.9721471,24922
2316,4,143.9858465,23501
2555,4,106.0566114,11515
3186,5,103.8529103,30567
4596,3,164.6227851,16538
3483,3,54.90396365,22016
2054,3,139.1839412,9712
7934,3,68.35775911,53155
473,4,144.1536163,6720
18911,2,232.3291543,82661
19625,3,33.38558839,48128
1322,3,31.36222215,18415
66014,3,66.31038939,90108
953,3,111.1512605,6718
61466,1.5,18.55445554,76342
7027,4,37.96077903,22413
2719,4,153.1671255,28674
1095,3,197.2305112,10599
931,5,197.570282,9597
500,4,66.33388334,6375
22489,5,2.494961037,44660
29737,4,42.73688754,61938
4105,2,33.85273194,21952
377,5,404.2333128,2007
1890,4,119.4817546,13102
83,5,3.294655565,277
56475,2,37.46549101,96301
2364,1.5,24.16521596,1473
175880,2,81.54911353,143489
2526,5,6199.66255,15253
745,4,162.6506038,15319
749,3,41.4928837,6216
43461,2,4.177095629,69818
5974,4,7.464779086,12876
1310,2,26.53634303,6235
48405,4,171.8595246,89216
2389,3,116.2462161,16196
1194,4,255.757393,33721
7785,3,178.8031572,34242
1201,5,114.0461851,28748
2863,5,506.1648294,18482
4462,4,41.21391215,20931
2468,4,398.1726376,26488
8166,3,319.3524814,91454
7816,4,111.2591173,38029
589,4,96.81123646,10103
2459,4,172.4160101,28653
116980,2,10.06674502,122060
1420,4,60.34865858,15335
1730,2,59.87726179,12192
4355,3,43.72692909,18105
1801,5,73.84853462,15661
53365,2,4.183016075,57578
1419,3,213.7855592,6333
29483,2,1.394124942,39209
112,5,38.93982846,1281
699,4,39.7949812,4309
821,5,78.45734117,9204
2982,3,69.93885516,14834
7661,4,68.73572376,48049
1195,4,135.7427368,9135
1238,4,0.73951746,1429
12278,3,462.7314894,16723
1651,4,735.5068269,28032
216,3,2.103808728,5504
4473,3,64.30596461,30019
6704,4,42.82503764,24943
2479,4,70.6551067,28919
1265,4,86.09785087,8691
2674,4,119.4562561,22131
1664,4,237.3411906,11361
3245,5,7.377241387,6872
33266,1,6.383796012,29013
2921,5,149.5666892,27361
1926,5,91.66243584,27296
1899,4,0.36998187,6892
189,5,173.2980355,2241
2748,1.5,110.4249153,19396
2249,4,19.69995203,11752
887,5,63.49958232,13487
51294,5,284.9198065,112432
6748,4,140.5174495,35200
1170,4,216.4931105,25590
1297,5,170.4143799,32419
1297,5,170.4143799,27000
2263,4,606.3439396,16751
3171,4,46.39736505,24535
3207,3,133.0149565,20106
5109,5,108.3301297,25903
245656,1,21.68672445,89294
31492,5,141.7492506,55545
10230,3,282.6301983,51743
2418,4,100.0192427,15617
94768,2,30.13172345,57074
164,5,205.434573,2708
1006,5,99.0670821,4178
64133,2,12.26870865,104967
3685,4,87.70380154,26600
123500,1.5,26.67869491,37009
20742,3,131.1636549,77726
26412,5,5.525123978,23117
3601,5,112.7337638,21377
92225,1.5,9.235151704,70673
4492,5,137.4101203,28292
2259,4,89.01238909,17702
9,5,38.99540228,545
15756,4,55.2124101,43108
10878,3,15.76829899,76941
313,4,126.0097275,4299
12766,5,103.2183679,72056
8147,3,41.41616747,23750
6480,4,31.75868157,21726
26951,3,3.939250463,73058
17905,4,51.71992458,67333
3549,4,76.61028913,22926
1040,3,35.74290184,17390
22226,4,1.907750965,42766
8782,5,133.6550122,50463
305,5,156.9506826,9863
1186,5,106.4344438,9431
393,4,134.8367337,3822
6144,3,100.3667837,48693
4064,3,259.9459519,24604
7657,3,7.421271364,24982
1272,4,176.8024696,13541
965,5,46.15405499,9594
72986,2,4.455371263,105122
9342,5,137.316736,63653
1769,5,291.1721458,16909
7249,5,72.56666346,28265
1923,4,51.60840071,14422
332,5,77.22944097,2972
3567,1.5,53.80363201,26335
4780,5,268.7485804,36241
48706,2,22.66435899,55894
2127,5,452.8648053,35702
195,5,39.30914614,1100
2243,4,112.2685143,12956
3237,4,31.21592823,11475
5754,2,34.11104299,26846
34448,2,11.63162776,57775
1490,4,92.43714672,12009
1093,5,76.62771904,10972
3594,4,293.1189429,13185
3027,1.5,82.35606695,27469
6539,3,95.64401834,21596
45025,1,43.56753043,59567
108842,2,6.135981378,131644
1112,4,286.7424281,11126
28911,5,27.55009988,43346
499,4,0.35473462,6860
7592,3,103.0543609,27851
51408,2,207.9718917,119382
7203,4,85.2596452,35479
2715,4,56.79661553,25817
375,3,27.98096717,3599
4710,5,134.0267371,15639
2667,4,7.064430142,3870
2889,3,57.86621622,11207
127423,2,3.92450292,108081
4435,4,275.5822793,6483
2596,5,8.779496946,16813
1954,5,261.6064909,13581
1223,4,105.937801,10349
224049,1.5,53.27651505,226471
1173,5,315.8603098,14939
2381,4,130.2030618,25186
559,1.5,76.90661234,8295
898,4,28.69063207,7702
1298,5,33.44340349,12935
3438,2,93.94398792,30995
2058,5,136.813297,12485
284,5,422.4300956,4945
2389,4,51.63719995,10619
36877,4,46.46374403,97562
913,3,275.9997084,10370
54158,2,80.36177446,127545
1562,5,85.85201357,13277
12522,1.5,5.567730685,13234
5446,2,5.91220444,0
4089,3,107.3738608,10368
1514,5,26.54156241,14720
453,3,231.6719394,4523
386,2,244.8389122,12162
3010,5,294.3700408,28780
583,5,50.27376839,10894
2909,3,34.55957907,11791
373462,1.5,85.18292495,310889
2923,5,33.05138075,20340
25673,5,19.10689246,31024
7049,3,125.5679965,46217
47999,2,106.5579301,108906
2639,4,59.49820984,22012
1235,4,76.09195748,11771
40593,4,2464.442308,60056
552,5,1094.9604,10460
2702,2,179.2933234,36408
66826,1.5,158.0376222,118597
956,5,49.48872239,13639
4991,4,52.43429363,36899
8863,4,3.418833244,2303
205,5,264.7281073,2665
80274,4,145.8930475,150600
9388,4,87.76466836,50869
904,4,30.68994899,16694
701,4,112.6794988,11245
13600,2,75.79646302,43038
25418,4,2.951430472,38958
2222,4,98.95080549,35448
2235,3,154.8184805,24467
4904,1.5,54.07316012,23188
2685,4,43.64551927,26707
4012,3,15.01313731,7594
793,5,153.8233838,19445
36290,3,68.89899025,67213
57849,1.5,3.967894399,55330
9184,4,51.41948106,33121
2422,5,171.0551573,18790
14381,5,211.8893288,31907
16248,5,1.22586208,55928
1365,5,154.7126158,7628
1208,1.5,19.91464509,10111
10756,4,74.52000702,50419
2616,5,29.99649899,15990
1543,4,2.066620149,4641
11261,3,92.94436602,47864
196,5,42.69979211,3086
45913,5,128.6269321,124990
14900,3,71.14443047,51253
2859,1.5,84.85303069,11231
1455,4,155.6015621,11143
1529,2,75.88262787,25645
170776,1.5,74.91590372,144529
8946,5,650.4748836,73380
2313,2,43.99397063,11425
12544,2,0.507085468,11698
331,3,17.73589269,7634
524,1.5,46.6011632,5648
14800,2,188.2337711,53293
8450,5,46.54081944,28546
53055,4,84.32996868,77559
12673,4,120.2422206,56408
2371,4,210.480534,20439
7765,1.5,70.81114027,17056
756,5,120.9932726,14462
79208,1.5,72.53478225,114609
2138,5,326.5702227,10587
7473,4,190.8207818,56420
504,5,266.9775083,17414
1301,2,119.5863565,9725
1772,1.5,122.5275391,14956
6248,4,3.662008109,12189
671,4,111.4257448,4899
22724,2,90.80460828,60766
603,3,88.3777765,4932
1338,4,101.035927,11087
182,5,27.1793729,1015
1133,4,113.0300964,9277
12431,5,244.1642402,32832
46732,1.5,44.417723,59737
4916,2,81.35263027,23081
10936,5,2318.598483,38320
176784,1.5,5.820114057,162675
388,5,109.3946225,18844
6443,4,38.15788007,22401
590,3,25.36595449,11289
6471,2,76.54048891,25376
44247,1.5,86.5656389,90026
1236,5,25.49761836,14462
42624,2,1.170634246,49609
8893,3,103.9089973,27443
18763,3,1.817030858,38974
3658,4,73.99976674,15656
11568,2,1.204365652,17829
39757,1,1.683094347,46385
21345,4,29.54514163,41511
743,3,29.57831524,12004
5188,3,77.6382493,29514
21259,2,294.8452536,49168
63615,3,29.53807167,102394
83399,3,96.000003,132205
26448,3,19.12268968,25694
878,5,32.35142431,5083
18339,5,20.5362561,47712
17244,3,52.16830359,41019
703,3,105.6497277,6596
5824,3,52.46027585,38913
237578,2,70.00688775,226703
677,4,22.93479705,4846
28765,3,63.44779691,60134
3153,3,393.2486425,27541
2929,4,57.27229742,14388
4640,3,321.1385142,25725
58095,2,3.613516359,81794
17651,2,61.77291226,67228
4377,5,116.1217938,25458
5092,5,68.97913599,44613
10321,3,7.502537104,19842
31648,5,15.71819949,42570
4479,4,72.9179295,37485
1893,4,56.98851638,5572
54482,2,65.51798897,83527
11070,5,87.35335371,19367
654,4,53.76508715,6526
6177,3,120.4572606,30165
1550,4,37.14869551,8376
6907,4,198.4781796,74572
2449,5,240.719636,29095
5382,4,224.4925303,22261
19362,4,66.86793205,51346
25626,4,97.47216143,38131
1026,3,196.0956015,11017
79,5,49.56679392,3739
56705,5,149.325379,116162
654,4,2.372504934,566
4245,4,94.17164147,28538
5160,5,179.4329942,33317
6277,3,85.04161274,33619
1095,4,29.82317172,14461
6926,3,114.6359063,28977
18916,4,2.457791976,34384
1601,4,325.5126896,35361
1816,5,356.5302906,33758
6643,4,84.35379213,55883
262,5,48.52617598,6858
8705,3,51.10172842,34458
6584,4,96.19249725,51723
723,3,379.7874347,36172
5730,3,93.36063641,42347
375,3,284.1400467,9215
60847,3,5.447673982,74526
26149,2,16.83174557,49842
257,5,10704.22885,3345
84270,1.5,50.0696162,135922
60410,3,10.01003849,101026
8138,4,120.384641,40263
411,5,271.0528525,7284
40183,4,3.237478016,62195
38972,1.5,1.887070885,69354
894,5,509.6495548,6713
146,3,65.97487806,2852
3282,5,67.40698467,18098
8401,4,34.2789864,28524
5582,2,36.63824026,16174
2071,5,143.5810915,20469
3768,4,26.12356828,13262
6772,4,145.092674,35721
56038,1.5,11.78651172,112254
3154,4,679.7249421,19599
1229,5,335.3351138,10609
1325,5,157.9465585,38197
56723,1,8.080908251,31801
17130,1.5,5.672941622,14306
1948,4,32.76242438,10492
1506,3,172.8301235,6855
433,4,6.995518846,271
2339,3,476.9060143,19504
798,4,1162.658735,2029
122213,2,124.2938494,154955
116,5,24.52096657,4768
5815,1.5,56.75580161,28341
40438,2,14.68045679,38199
85,5,202.6369725,440
1216,5,27.73371203,9665
2403,4,24.20072291,15335
8149,4,118.2382158,44412
50,4,5.338502925,389
24591,3,107.676771,80055
4906,3,246.5865222,30454
196,4,119.9600309,5963
20935,3,110.1308308,51456
551,4,251.0223061,5232
1725,2,104.4074072,24154
937,3,265.7477164,25640
3524,4,87.73137968,34377
709,4,41.21402315,1158
17191,2,1.074213697,32788
549,5,16.95421237,1896
142512,2,48.52234793,91896
963,4,247.5208842,7341
262,5,3.349010402,3330
10588,3,6.571872842,34280
6262,4,104.7060855,35446
1498,5,378.440493,13895
4167,4,77.08568005,39802
1050,5,14.56499022,16946
1981,3,31.64174152,14340
899,5,66.91762491,29032
7178,5,331.3090113,40745
101,3,33.93659017,1989
1049,5,228.3919913,11100
790,5,241.8894528,10017
2737,5,148.4763332,22542
5429,3,144.6163423,28419
21796,3,2.238712119,44548
3801,4,65.26506619,29700
2669,2,126.5407798,38814
6718,3,37.84198417,23701
38839,1.5,28.94603936,14091
10004,4,59.60524227,36718
2302,4,88.53498393,23413
576,5,7.478835314,21308
4162,1.5,16.1269303,15822
25368,5,33.0108272,52070
2008,4,33.39468907,10705
190967,1.5,46.23507094,100515
5901,4,113.5753225,28471
25676,5,188.6482186,16197
381,5,32.08580149,9851
1369,5,374.6246084,11254
177096,1.5,16.777431,73397
438,4,114.5446444,5420
7285,2,127.712775,41246
3331,5,30.69292693,11856
30949,3,27.73373636,68428
4663,4,127.539699,37443
2472,4,173.0147736,26576
1157,4,238.408849,30920
252,5,1059.530048,2419
5748,3,59.76944959,58368
10824,3,78.94245836,57883
1544,2,69.64089676,14676
19800,3,25.21717033,38989
6283,4,133.1653189,48546
133657,3,35.07924613,90174
4624,4,100.8747105,27539
6215,4,51.9445671,20234
4030,5,237.5712801,38625
1270,4,31.47645407,12848
5512,1.5,78.25731122,40328
15101,1.5,97.97346479,35231
10308,4,50.23905818,44392
391,3,78.32791643,2996
9257,4,36.96829663,42370
19283,3,127.2828641,30536
1095,5,41.32923615,14298
32974,4,234.498225,96883
3179,4,125.9212061,22860
55082,3,73.53761876,90835
259,5,837.6000049,5064
5530,4,132.2518064,50153
4481,5,84.4180327,18442
3946,4,145.4192756,21081
835,4,3113.799662,2368
4062,4,83.54777931,31048
2532,1.5,31.60891581,14627
341,5,578.6825672,2591
5181,3,108.378666,37994
12193,1.5,39.78404194,41673
1634,5,235.4680897,1268
2204,5,54.08759486,14599
45221,4,284.6430372,122745
432,4,276.9657424,24723
2948,3,15.18196081,9912
18729,4,3.028165678,31196
2744,5,39.54797899,23125
4839,3,83.91103015,47172
1071,4,204.6449166,8762
602,5,145.9818255,12084
25446,1.5,53.4105052,3650
4516,2,201.4461466,2724
9998,2,180.8600702,48104
13516,2,40.54805611,34405
17433,3,89.62036367,55356
1745,4,92.15090652,13080
141,5,36.66392588,682
4769,5,45.84379894,28172
2083,5,22.19912583,9549
31802,4,2.649319902,45591
2,4,2.965005639,151
1429,5,154.7618605,18244
5915,4,41.42139217,26661
563,5,82.98257564,6618
8316,4,285.6109201,44020
3062,1.5,91.43586976,30426
1414,3,109.6767414,9381
18055,3,3.35907148,36226
36,1.5,1.64685476,1900
1194,5,80.99942139,14563
1412,5,1080.21992,5741
4080,4,88.10057544,19597
33,5,33.01818783,2855
660,3,307.552276,14263
756,5,64.63705293,12750
17512,2,78.7801603,67840
35174,1.5,72.04343374,32546
5016,4,399.5383829,46315
68,5,901.9626788,3367
7771,4,140.559175,56936
37,5,37.22690582,1343
10206,4,4.030809064,77443
2045,4,95.39232367,16796
856,3,35.64936997,12451
1104,5,1238.61301,604
55436,3,61.5888587,106683
692,4,38.36835685,10618
7186,2,106.9105247,40363
1968,1.5,64.05884214,12074
15624,5,7.218486824,38940
2015,3,105.3360812,19828
1209,4,532.7523313,8671
70405,5,122.1582075,141991
11812,1.5,84.58579089,53548
31270,3,5.274398387,57205
